zpid,schoolName,schoolRating,type,gradeLevel,grades,distanceFromListing,link,lastUpdated
59276486,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,1.7,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-23 06:38:32.696502 UTC
59276486,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,1.7,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-23 06:39:45.005993 UTC
349894217,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,0.9,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-23 09:30:22.381606 UTC
20382570,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,0.5,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-20 23:54:07.087739 UTC
20390891,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,1.7,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-21 00:25:47.011623 UTC
20390891,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,1.7,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-21 00:24:35.084863 UTC
20390891,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,1.7,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-21 00:21:30.925251 UTC
20390891,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,1.7,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-21 00:22:43.688415 UTC
68993389,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,1,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-28 09:24:51.68519 UTC
20382570,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,0.5,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-21 11:09:29.025827 UTC
20390891,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,1.7,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-21 14:20:38.213508 UTC
20382777,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,0.5,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-22 11:25:39.370306 UTC
20381190,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,0.4,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-22 11:25:39.370306 UTC
59276486,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,1.7,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-23 06:35:29.098275 UTC
20378474,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,1.7,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-26 09:21:12.508108 UTC
20383531,Orville Wright Engineering And Design Magnet,4,Public,Middle,6-8,0.4,https://www.greatschools.org/california/los-angeles/2503-Orville-Wright-Engineering-And-Design-Magnet/,2024-11-26 09:21:12.508108 UTC
350487227,Cornerstone Academy for Social Action Middle School,5,Public,Middle,6-8,1.3,https://www.greatschools.org/new-york/bronx/13308-Cornerstone-Academy-For-Social-Action-Middle-School/,2024-11-22 14:21:59.768243 UTC
89329967,Community Math and Science Prep,5,Public,Middle,6-8,0.5,https://www.greatschools.org/new-york/new-york/8334-Ms-328-Manhattan-Middle-School-For-Scientific-Inqu/,2024-11-20 23:54:07.087739 UTC
442771646,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.4,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-23 06:36:42.205218 UTC
442777518,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,1,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-23 06:36:42.205218 UTC
442771646,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.4,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-23 06:38:32.696502 UTC
442777518,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,1,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-23 06:38:32.696502 UTC
442777518,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,1,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-23 06:39:45.005993 UTC
442771646,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.4,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-23 06:39:45.005993 UTC
32067858,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.7,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-24 05:51:59.805116 UTC
32069219,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.3,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-20 23:54:07.087739 UTC
442744718,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.4,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-20 23:54:07.087739 UTC
2057932604,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.6,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-21 00:25:47.011623 UTC
2057932604,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.6,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-21 00:24:35.084863 UTC
2057932604,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.6,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-21 00:21:30.925251 UTC
2057932604,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.6,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-21 00:22:43.688415 UTC
32067858,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.7,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-28 06:03:26.602665 UTC
442994093,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.4,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-28 06:03:26.602665 UTC
32066243,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,1.3,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-28 09:24:51.68519 UTC
82781028,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.7,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-28 09:24:51.68519 UTC
2114621238,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.9,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-27 09:23:19.830028 UTC
32069219,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.3,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-21 11:09:29.025827 UTC
442744718,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.4,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-21 11:09:29.025827 UTC
2057932604,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.6,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-21 14:20:38.213508 UTC
338182998,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.5,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-22 11:25:39.370306 UTC
442771646,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.4,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-22 11:25:39.370306 UTC
2056766828,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.9,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-22 11:25:39.370306 UTC
32066268,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,1.3,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-22 11:25:39.370306 UTC
245378965,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.9,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-22 14:21:59.768243 UTC
442777518,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,1,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-23 06:35:29.098275 UTC
442771646,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.4,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-23 06:35:29.098275 UTC
2055682483,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.4,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-25 05:33:30.373085 UTC
32067858,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.7,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-25 05:33:30.373085 UTC
442900435,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.5,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-26 06:02:41.046157 UTC
2063178546,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.7,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-26 06:02:41.046157 UTC
79730027,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.6,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-26 06:02:41.046157 UTC
442843113,I.S. 250 the Robert F Kennedy Community Middle School,3,Public,Middle,6-8,0.6,https://www.greatschools.org/new-york/queens/1797-I.S.-250-The-Robert-F-Kennedy-Community-Middle-School/,2024-11-26 06:02:41.046157 UTC
15166739,King Jr. (Martin Luther) Academic Middle School,4,Public,Middle,6-8,0.7,https://www.greatschools.org/california/san-francisco/6386-King-Jr.-Martin-Luther-Academic-Middle-School/,2024-11-23 09:30:22.381606 UTC
241587281,King Jr. (Martin Luther) Academic Middle School,4,Public,Middle,6-8,0.2,https://www.greatschools.org/california/san-francisco/6386-King-Jr.-Martin-Luther-Academic-Middle-School/,2024-11-27 06:13:47.193574 UTC
15170052,King Jr. (Martin Luther) Academic Middle School,4,Public,Middle,6-8,0.6,https://www.greatschools.org/california/san-francisco/6386-King-Jr.-Martin-Luther-Academic-Middle-School/,2024-11-22 11:25:39.370306 UTC
125271607,King Jr. (Martin Luther) Academic Middle School,4,Public,Middle,6-8,1.2,https://www.greatschools.org/california/san-francisco/6386-King-Jr.-Martin-Luther-Academic-Middle-School/,2024-11-22 11:25:39.370306 UTC
21304208,Rudecinda Sepulveda Dodson Middle School,8,Public,Middle,6-8,1.1,https://www.greatschools.org/california/rancho-palos-verdes/2032-Rudecinda-Sepulveda-Dodson-Middle-School/,2024-11-20 23:54:07.087739 UTC
21301472,Rudecinda Sepulveda Dodson Middle School,8,Public,Middle,6-8,1.2,https://www.greatschools.org/california/rancho-palos-verdes/2032-Rudecinda-Sepulveda-Dodson-Middle-School/,2024-11-20 23:54:07.087739 UTC
21302117,Rudecinda Sepulveda Dodson Middle School,8,Public,Middle,6-8,0.5,https://www.greatschools.org/california/rancho-palos-verdes/2032-Rudecinda-Sepulveda-Dodson-Middle-School/,2024-11-28 09:24:51.68519 UTC
21304586,Rudecinda Sepulveda Dodson Middle School,8,Public,Middle,6-8,1,https://www.greatschools.org/california/rancho-palos-verdes/2032-Rudecinda-Sepulveda-Dodson-Middle-School/,2024-11-27 09:23:19.830028 UTC
123515635,Rudecinda Sepulveda Dodson Middle School,8,Public,Middle,6-8,1.4,https://www.greatschools.org/california/rancho-palos-verdes/2032-Rudecinda-Sepulveda-Dodson-Middle-School/,2024-11-27 09:23:19.830028 UTC
21301472,Rudecinda Sepulveda Dodson Middle School,8,Public,Middle,6-8,1.2,https://www.greatschools.org/california/rancho-palos-verdes/2032-Rudecinda-Sepulveda-Dodson-Middle-School/,2024-11-21 11:09:29.025827 UTC
21302507,Rudecinda Sepulveda Dodson Middle School,8,Public,Middle,6-8,0.5,https://www.greatschools.org/california/rancho-palos-verdes/2032-Rudecinda-Sepulveda-Dodson-Middle-School/,2024-11-22 11:25:39.370306 UTC
21304736,Rudecinda Sepulveda Dodson Middle School,8,Public,Middle,6-8,1.4,https://www.greatschools.org/california/rancho-palos-verdes/2032-Rudecinda-Sepulveda-Dodson-Middle-School/,2024-11-22 11:25:39.370306 UTC
21302370,Rudecinda Sepulveda Dodson Middle School,8,Public,Middle,6-8,0.6,https://www.greatschools.org/california/rancho-palos-verdes/2032-Rudecinda-Sepulveda-Dodson-Middle-School/,2024-11-22 11:25:39.370306 UTC
21302508,Rudecinda Sepulveda Dodson Middle School,8,Public,Middle,6-8,0.5,https://www.greatschools.org/california/rancho-palos-verdes/2032-Rudecinda-Sepulveda-Dodson-Middle-School/,2024-11-22 14:21:59.768243 UTC
21301114,Rudecinda Sepulveda Dodson Middle School,8,Public,Middle,6-8,0.7,https://www.greatschools.org/california/rancho-palos-verdes/2032-Rudecinda-Sepulveda-Dodson-Middle-School/,2024-11-22 14:21:59.768243 UTC
21305317,Rudecinda Sepulveda Dodson Middle School,8,Public,Middle,6-8,1.8,https://www.greatschools.org/california/rancho-palos-verdes/2032-Rudecinda-Sepulveda-Dodson-Middle-School/,2024-11-26 09:21:12.508108 UTC
21303578,Rudecinda Sepulveda Dodson Middle School,8,Public,Middle,6-8,0.9,https://www.greatschools.org/california/rancho-palos-verdes/2032-Rudecinda-Sepulveda-Dodson-Middle-School/,2024-11-26 06:02:41.046157 UTC
2056165775,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,1.6,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-23 06:36:42.205218 UTC
20443546,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,1.9,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-23 06:36:42.205218 UTC
20598287,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,4.7,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-23 06:36:42.205218 UTC
20598287,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,4.7,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-23 06:38:32.696502 UTC
20443546,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,1.9,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-23 06:38:32.696502 UTC
2056165775,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,1.6,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-23 06:38:32.696502 UTC
20443546,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,1.9,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-23 06:39:45.005993 UTC
20598287,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,4.7,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-23 06:39:45.005993 UTC
2056165775,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,1.6,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-23 06:39:45.005993 UTC
441180684,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,1.8,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-24 05:51:59.805116 UTC
20450399,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,1.5,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-24 05:51:59.805116 UTC
20450403,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,1.5,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-20 23:54:07.087739 UTC
2089113115,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,0.6,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-20 23:54:07.087739 UTC
20455234,Mark Twain Middle School and World Languages Magnet,5,Public,Middle,6-8,0.3,https://www.greatschools.org/california/los-angeles/2433-Mark-Twain-Middle-School-And-World-Languages-Magnet/,2024-11-20 23:54:07.087739 UTC
