zpid,is_FSBA,is_comingSoon,is_newHome,is_pending,is_forAuction,is_foreclosure,is_bankOwned,is_openHouse,is_FSBO,lastUpdated
2062194019,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
366575637,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
131664008,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
68638020,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
36580984,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
80458014,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
171525099,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14380838,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14671722,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
6191023,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14683828,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14343102,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
65054070,false,true,false,false,false,false,false,true,false,2024-11-29 05:32:39.75503 UTC
2057101448,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
340709464,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2062398331,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2058927785,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
442424411,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
439725674,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14456691,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14803217,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2070431811,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
60165315,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
171308647,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2064187884,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
420653442,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
6187354,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
6174968,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
124436272,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
97985751,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
37773420,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
441743132,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2057460931,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
347768007,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2071963346,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
6148678,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
55011896,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
34047053,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
61918943,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
315199590,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
346215169,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
352002659,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
339968640,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
439979339,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
443029407,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
440510993,false,false,true,false,false,false,false,true,false,2024-11-29 05:32:39.75503 UTC
237745646,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
98007540,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
35901456,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2053936998,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
6194559,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
49838412,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
123544515,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
16836320,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
80159820,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
49838696,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
60041822,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
64648004,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
35907287,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
344091028,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14729261,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
35826796,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
46062271,false,false,false,false,false,true,false,false,false,2024-11-29 05:32:39.75503 UTC
441618565,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
400836139,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
337100686,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2064123054,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
443023650,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
89697396,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14599358,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2084295410,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2053089160,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
442277664,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
344791534,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2054946626,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
441773687,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14663481,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14354360,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
17189702,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
51111708,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
82629652,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
442657713,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
59888482,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
88458255,false,true,false,false,false,false,false,true,false,2024-11-29 05:32:39.75503 UTC
35841055,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2053940733,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
350480351,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
442999990,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
347876784,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
41177458,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14620743,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2088167792,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
41078305,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14604713,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
33419504,false,false,false,false,false,true,false,false,false,2024-11-29 05:32:39.75503 UTC
2061436303,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14544977,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2056045470,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
60837307,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
15001411,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2080887760,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
443023655,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
416173472,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
442995371,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
439249904,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
442656991,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
6244815,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
345996916,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
71068993,false,false,false,false,true,true,false,false,false,2024-11-29 05:32:39.75503 UTC
54497799,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
35921836,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
237747382,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14319742,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
376995851,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2052951061,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
443029107,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2056324135,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
349050686,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
440530361,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
344791614,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
35936049,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
6245237,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
14746200,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
55042206,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
443023587,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
345640249,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2067757120,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2060957169,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
352458429,false,false,true,false,false,false,false,true,false,2024-11-29 05:32:39.75503 UTC
33404659,false,false,false,false,false,true,false,false,false,2024-11-29 05:32:39.75503 UTC
14650489,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
299909942,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2069047383,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
167056609,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
339423777,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
352290612,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2053899734,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
97616666,false,false,true,false,false,false,false,true,false,2024-11-29 05:32:39.75503 UTC
80164975,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
35908575,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
303877149,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
352664099,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
441761366,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2058201379,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
440422371,false,false,true,false,false,false,false,true,false,2024-11-29 05:32:39.75503 UTC
88397869,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
34124593,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
36504605,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
65044931,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
51103690,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2054274040,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2053154078,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
442098168,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
443023666,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
2071124362,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
299903454,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
55042703,false,true,false,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
248420661,false,true,false,false,false,false,false,true,false,2024-11-29 05:32:39.75503 UTC
441877486,false,false,true,false,false,false,false,false,false,2024-11-29 05:32:39.75503 UTC
