zpid,price_knn,price_error
3808995.0,357400.0,0.16883720930232557
3809444.0,179950.0,0.028285714285714286
3809573.0,349750.0,0.11455696202531646
3811880.0,317950.0,0.02896440129449838
3812541.0,412500.0,0.1
3813172.0,349750.0,0.24289267945984364
3825649.0,192500.0,0.3275862068965517
3827787.0,107500.0,0.2661955241460542
3827787.0,107500.0,0.2661955241460542
3841807.0,404000.0,0.4690909090909091
3842178.0,379450.0,0.30844827586206897
3843137.0,357250.0,0.48597122302158274
3843901.0,314500.0,0.29955456570155903
3844027.0,222000.0,0.8544262295081967
3844586.0,989825.0,0.17514583333333333
3844994.0,620000.0,0.11428571428571428
3846438.0,619000.0,0.26745562130177514
3846656.0,697250.0,0.12832854106763344
3846813.0,528000.0,0.7704347826086957
3846866.0,425000.0,0.19032196608877883
3847333.0,182500.0,0.11835748792270531
3848294.0,372500.0,0.4109848484848485
3848880.0,202499.5,0.17347142857142858
3849070.0,219950.0,0.8483103448275862
3849525.0,337200.0,0.1831578947368421
3850606.0,210000.0,0.8285714285714286
3850811.0,199387.0,0.10770555555555555
3850900.0,305000.0,0.14018691588785046
3851211.0,210000.0,0.4
3852044.0,577500.0,0.6274193548387097
3853651.0,299450.0,0.23198255963067455
3855413.0,370000.0,0.13881194213604187
3855850.0,299450.0,0.4295103829300819
3856331.0,284950.0,0.04984994998332778
3856631.0,634900.0,0.7434747474747475
3858248.0,324500.0,0.351
3859961.0,649949.5,0.25207192174913695
3861405.0,324950.0,0.20396443127084105
3861726.0,352500.0,0.12962962962962962
3862246.0,322500.0,0.19375
3862318.0,410000.0,0.344
3863003.0,372500.0,0.2696078431372549
3864309.0,575000.0,0.11538461538461539
3864346.0,197500.0,0.20682730923694778
3864354.0,167000.0,0.14358974358974358
3866166.0,324500.0,0.18569636135508155
3869016.0,506750.0,0.3461290322580645
3869276.0,360000.0,0.2861736334405145
3869539.0,435000.0,0.22535211267605634
3870091.0,382450.0,0.32309734513274335
3870107.0,314500.0,0.258
3870207.0,307500.0,0.23125
3872292.0,211250.0,0.1736111111111111
3874390.0,342500.0,0.12179487179487179
3874604.0,322000.0,0.009230769230769232
3874759.0,384900.0,0.2286573146292585
3875523.0,349750.0,0.17705882352941177
3875897.0,355000.0,0.23655913978494625
3876540.0,373500.0,0.44666666666666666
3876588.0,349499.5,0.34056698113207545
3878330.0,393950.0,0.28359701763957085
3881971.0,674450.0,0.12974193548387097
3882055.0,364500.0,0.17581024454917596
3882625.0,442750.0,0.4430817610062893
3913149.0,284350.0,0.33856710862991396
3915579.0,178950.0,0.022571428571428572
3916110.0,209900.0,0.1498582422033212
3919102.0,375000.0,0.25742574257425743
3919180.0,378500.0,0.13977272727272727
3919865.0,342000.0,0.10358180058083252
3920035.0,297000.0,0.21842105263157896
3923649.0,369950.0,0.08840835539864667
3926153.0,132150.0,0.6737037037037037
3931258.0,317500.0,0.09144035751117223
3932449.0,351999.5,0.3283
3933168.0,87200.0,inf
3933390.0,351999.5,0.30370185185185183
3934346.0,373500.0,0.1492027334851936
3934410.0,448700.0,0.09465723347157844
3935235.0,324500.0,0.12059620596205962
3935943.0,257500.0,0.25609756097560976
3937185.0,188962.5,0.3031896551724138
3937539.0,170000.0,0.0974822466107166
3938446.0,74950.0,0.7794939688143572
3941001.0,306999.5,0.02675418060200669
3942142.0,419950.0,0.012171607616293083
3942379.0,317500.0,0.09525057953416492
3943246.0,355250.0,0.28935787157431486
3943292.0,334500.0,0.1150037166790556
3943628.0,389950.0,0.19984615384615384
3943879.0,356450.0,0.16109672864203342
3945550.0,615000.0,0.15741882449650638
3948440.0,307400.0,0.21159271608104643
3948475.0,371950.0,0.06271428571428571
3948493.0,338950.0,0.31525252525252523
3948580.0,297000.0,0.20778874366497732
3949198.0,332000.0,0.008955223880597015
3949260.0,379900.0,0.08542857142857142
3949671.0,231000.0,0.05
3950405.0,322000.0,0.009230769230769232
3954963.0,379450.0,0.3600358422939068
3955259.0,114950.0,0.21
3956632.0,304949.5,0.03190634920634921
3957862.0,325000.0,0.06876790830945559
3958305.0,79450.0,0.5326470588235294
3960529.0,451950.0,0.25576549041400387
3973055.0,294000.0,0.09538183194409829
3974358.0,397450.0,0.4457984721716988
3979113.0,359950.0,0.4398
3979403.0,378500.0,0.22096774193548388
3981013.0,342450.0,0.34294117647058825
3982664.0,229500.0,0.002173913043478261
3985901.0,589900.0,0.3258285714285714
3988847.0,188500.0,0.07714285714285714
3988951.0,177500.0,0.15476190476190477
3989266.0,177500.0,0.2588726513569937
3990542.0,201500.0,0.16041666666666668
3990546.0,309950.0,0.20603112840466925
3991113.0,90100.0,0.3989326217478319
3992017.0,109000.0,0.05217391304347826
3992283.0,379900.0,11.663333333333334
3992787.0,55100.0,0.3630057803468208
3993702.0,146500.0,0.30238095238095236
3994200.0,343000.0,0.2943396226415094
3994638.0,167450.0,0.0465625
3995566.0,359000.0,0.02710027100271003
3995802.0,359950.0,0.1430612892981899
3996461.0,105000.0,0.10526315789473684
3997014.0,344950.0,0.3272412466333205
3997049.0,90100.0,11.871428571428572
3997640.0,115000.0,1.875
3998536.0,226950.0,0.5760416666666667
3998939.0,55100.0,0.7550022232103157
3999505.0,327000.0,2.303030303030303
3999833.0,103000.0,0.014354066985645933
4000049.0,575000.0,0.14561664190193166
4000314.0,192400.0,0.16311439756415833
4000754.0,172500.0,0.28125
4001153.0,284700.0,3.126086956521739
4002829.0,107250.0,0.65
4002845.0,208950.0,0.04527263631815908
4003302.0,196000.0,0.21285140562248997
4003792.0,294000.0,0.2442159383033419
4004117.0,289495.0,0.05270909090909091
4004280.0,107250.0,0.1171875
4004671.0,162450.0,0.322842851187995
4004992.0,297500.0,0.09574468085106383
4005408.0,408950.0,0.03531645569620253
4006219.0,349750.0,0.3451923076923077
4006380.0,432450.0,0.16878378378378378
4006450.0,90100.0,0.6395985583942336
4006866.0,324500.0,0.22452830188679246
4006947.0,127000.0,0.29444444444444445
4007227.0,84000.0,0.37254901960784315
4007917.0,116500.0,0.45807259073842305
4009506.0,193000.0,0.10285714285714286
4010252.0,311999.5,0.2004597922277799
4010278.0,312450.0,0.13659512550018188
4014016.0,154000.0,0.23
4014569.0,298250.0,inf
4014577.0,399500.0,0.17846607669616518
4014611.0,433500.0,0.17193836171938362
4016756.0,90100.0,1.3102564102564103
4018165.0,342000.0,0.20279720279720279
4019372.0,157450.0,0.23157637872132747
4020008.0,210450.0,0.27545454545454545
4020236.0,107500.0,0.7916666666666666
4020762.0,177400.0,0.10875
